PURCHASE_DATE,PURCHASE_HOUR,REGION_ID,TYPE_ID,APP_ID,PREMIUM_APP,BASIC_APP,CANCELED_PURCHASES,REVENUE
1/12/2020,99,60,7,2513,67,25,37,586151.94
10/27/2019,99,90,100,2514,78,66,68,5415883
1/1/2020,29,44,93,2515,10,64,90,3886628.08
9/4/2019,88,50,95,2516,58,35,67,4930202
2/14/2020,49,54,93,2517,52,33,57,5172407.26
3/9/2019,25,94,13,2518,76,56,84,9320581
12/9/2019,13,11,5,2519,80,13,6,7103121.69
8/13/2019,57,22,52,2520,38,69,67,9866278
4/4/2019,5,68,71,2521,83,90,17,5122819
5/8/2019,47,79,63,2522,80,24,64,7712321
3/24/2019,20,85,8,2523,93,61,62,5235302
12/28/2019,70,74,46,2524,20,52,47,9986027
7/22/2019,74,56,50,2525,59,1,23,2684065
3/15/2019,47,12,33,2526,28,46,14,9305651
4/17/2019,34,49,84,2527,13,9,64,9496417
2/10/2020,6,20,23,2528,62,75,8,3860069.35
11/8/2019,7,53,18,2529,93,15,78,5732174
2/13/2020,15,55,83,2530,4,35,58,9422188
9/18/2019,35,47,63,2531,93,2,16,3664261
5/17/2019,41,99,95,2532,74,80,72,7884718.88
11/20/2019,77,43,94,2533,19,7,72,8759998
1/8/2020,5,22,90,2534,83,85,84,54894.81
3/10/2019,64,4,16,2535,82,48,2,470532.57
7/12/2019,65,74,8,2536,2,97,37,5001404
5/3/2019,25,34,26,2537,58,26,100,4582601.59
7/15/2019,13,94,59,2538,49,54,46,8599447
7/21/2019,14,28,12,2539,64,36,2,8642915
12/25/2019,95,8,23,2540,2,86,85,9362525
12/21/2019,99,27,6,2541,59,3,73,3835756.6
9/1/2019,69,46,29,2542,70,28,48,6053474
6/1/2019,52,33,76,2543,11,32,60,5028770
11/19/2019,48,28,12,2544,23,20,55,6128895
9/2/2019,11,85,78,2545,71,88,35,4937062
5/14/2019,89,71,6,2546,48,73,99,3359295.78
11/4/2019,56,95,1,2547,85,80,64,9426261
11/30/2019,87,4,13,2548,93,35,62,6524113.29
2/11/2020,66,60,24,2549,56,79,7,7929876
4/24/2019,49,69,74,2550,60,38,94,4650004
4/8/2019,96,87,97,2551,39,83,21,5315388.51
3/18/2019,48,51,26,2552,12,73,55,7269781.52
9/21/2019,97,47,69,2553,22,66,10,6585357.52
1/30/2020,2,12,12,2554,81,56,61,7089178
2/17/2020,1,91,9,2555,61,78,3,115019.64
3/19/2019,84,33,17,2556,82,83,33,1374090.88
10/8/2019,6,55,61,2557,44,7,40,6005003.98
7/11/2019,63,68,55,2558,71,86,22,4571405.17
12/6/2019,13,34,22,2559,45,26,63,6480266
4/17/2019,14,24,75,2560,13,63,12,3070346.62
1/24/2020,51,100,44,2561,17,82,76,4657291
11/15/2019,36,57,11,2562,52,47,88,9839979
10/31/2019,14,71,71,2563,34,59,31,7948725
2/7/2020,60,79,67,2564,10,10,44,9871079
10/21/2019,26,71,64,2565,93,55,31,2171944.72
3/17/2019,100,20,65,2566,70,63,48,558033.16
3/21/2019,21,96,62,2567,18,99,35,5434170.9
4/10/2019,5,94,72,2568,81,34,84,1026873.35
7/12/2019,71,77,93,2569,42,22,64,3828527.23
3/5/2020,24,58,60,2570,38,86,75,7123791
9/12/2019,81,42,20,2571,55,70,30,4907502
9/14/2019,87,47,49,2572,12,87,33,9393578
2/22/2020,58,86,1,2573,78,55,46,6253154.45
7/18/2019,34,87,4,2574,89,2,92,5486123.11
9/12/2019,66,14,3,2575,42,90,97,7833646
11/19/2019,48,14,56,2576,25,51,76,6835914
9/23/2019,66,20,59,2577,45,88,59,6262943.35
4/4/2019,64,34,32,2578,63,84,37,4949607.37
9/10/2019,8,49,29,2579,91,33,25,51497.01
10/29/2019,54,93,25,2580,81,29,41,6236593
10/20/2019,78,24,59,2581,58,14,88,7931121
5/1/2019,67,98,19,2582,65,30,32,9703647
12/17/2019,43,16,63,2583,30,58,23,2093814.42
12/14/2019,64,97,59,2584,35,66,9,3781421.43
10/6/2019,11,30,89,2585,69,16,38,2854497
4/17/2019,6,92,16,2586,72,21,9,5446062
8/26/2019,52,49,44,2587,68,80,46,654569.8
3/3/2020,97,96,28,2588,95,100,37,6193553.39
9/28/2019,47,77,88,2589,50,53,33,2770824
8/25/2019,92,8,68,2590,53,78,66,1257264.91
7/30/2019,41,2,81,2591,31,79,24,7495260.33
1/27/2020,70,68,27,2592,44,25,5,7028957
5/18/2019,5,37,10,2593,28,91,64,3903625.33
3/22/2019,32,69,71,2594,63,18,64,8579831
3/10/2019,30,18,82,2595,22,18,10,6021130
5/3/2019,90,4,22,2596,35,2,13,8027598
4/21/2019,68,35,80,2597,13,17,12,7924442
4/1/2019,13,69,88,2598,93,4,69,656183.18
8/11/2019,100,39,18,2599,87,36,71,8618968
5/29/2019,5,4,27,2600,92,35,94,5233337.5
2/22/2020,51,82,31,2601,88,43,46,7391574.41
1/20/2020,58,63,29,2602,33,25,48,5109295.62
6/19/2019,14,93,73,2603,81,60,56,4277986
7/22/2019,27,18,74,2604,96,81,12,9047018
10/3/2019,76,12,80,2605,96,1,9,3706.48
11/28/2019,78,61,85,2606,76,16,56,5358086
4/9/2019,77,12,5,2607,28,40,54,1579322.38
3/14/2019,30,23,1,2608,3,44,63,5058117
12/27/2019,21,41,17,2609,20,98,29,4257667.05
11/1/2019,58,10,5,2610,12,83,64,4237255.8
5/8/2019,94,85,85,2611,68,62,66,9468474
6/22/2019,55,21,63,2612,35,11,51,2717657.17
3/3/2020,95,18,25,2613,98,96,31,7619101
1/29/2020,77,85,83,2614,12,81,42,792140.65
8/26/2019,72,93,100,2615,68,35,29,3056553.16
4/13/2019,20,12,52,2616,86,31,63,649781.51
11/15/2019,68,21,43,2617,26,95,71,9554198
11/16/2019,27,72,65,2618,10,86,85,3570911.87
10/28/2019,92,62,68,2619,47,35,46,5350565
1/10/2020,5,30,66,2620,29,11,77,6300860.22
3/24/2019,45,35,12,2621,32,41,50,5404657
4/28/2019,47,46,76,2622,10,35,21,6440758
3/26/2019,8,67,91,2623,7,6,37,6275713
12/27/2019,50,3,41,2624,6,78,56,2822293.22
10/20/2019,65,35,60,2625,6,87,100,7499332
4/30/2019,73,71,66,2626,51,49,97,1600495.59
9/1/2019,22,12,86,2627,97,46,33,7442939.89
2/5/2020,96,21,93,2628,98,70,81,9349784
1/22/2020,62,86,42,2629,48,91,20,6975835
6/29/2019,27,38,78,2630,81,73,9,6453000
1/2/2020,71,74,61,2631,53,9,14,9605473
3/9/2019,62,70,37,2632,22,1,14,7118901.44
3/15/2019,33,9,56,2633,3,8,24,6242008
10/14/2019,79,24,79,2634,31,21,55,5824749
5/1/2019,14,65,30,2635,91,22,56,8456259
6/11/2019,33,39,42,2636,84,66,16,5764406.2
11/23/2019,39,58,96,2637,49,5,64,7079903
2/6/2020,93,38,100,2638,66,63,69,8757133
1/22/2020,15,77,58,2639,6,59,80,5927758
12/30/2019,21,89,96,2640,25,87,64,1821826.1
3/18/2019,75,40,40,2641,56,82,21,3010110.17
8/16/2019,61,21,86,2642,70,33,83,5179489.23
10/28/2019,23,58,37,2643,61,73,45,7256706.48
3/5/2020,95,62,50,2644,32,57,4,9153517
7/7/2019,41,86,55,2645,87,80,55,6344429
5/13/2019,46,17,42,2646,40,82,71,9883448
1/29/2020,79,42,88,2647,72,42,9,8325045.46
5/28/2019,68,94,46,2648,17,35,38,6456138.8
12/30/2019,35,31,51,2649,45,52,76,9637048
3/28/2019,31,25,13,2650,15,77,26,2287073
12/3/2019,79,21,92,2651,80,77,13,3549675
1/2/2020,87,38,49,2652,34,59,46,2488112.45
8/11/2019,11,60,18,2653,51,36,13,4159535.8
7/26/2019,40,86,68,2654,66,64,44,8595693
4/18/2019,18,1,15,2655,35,15,33,1002692.46
1/20/2020,30,38,26,2656,53,5,97,9617418
3/7/2020,91,39,51,2657,76,61,80,3060573.32
10/17/2019,95,62,48,2658,87,35,43,615103.01
3/24/2019,74,62,64,2659,73,72,8,1001973.86
11/29/2019,17,67,40,2660,63,75,75,9749110
8/13/2019,30,20,54,2661,11,65,88,735186.21
11/6/2019,9,93,12,2662,12,66,27,8726340
4/17/2019,77,74,96,2663,28,61,19,7880429.52
9/20/2019,64,2,12,2664,81,76,37,1994200.08
12/30/2019,77,83,11,2665,63,43,24,4576399
1/1/2020,12,8,86,2666,99,81,88,2185623
9/10/2019,31,24,37,2667,68,7,5,4110797
11/3/2019,63,16,78,2668,16,5,27,1602164.17
11/20/2019,17,58,1,2669,16,48,10,261277.13
9/5/2019,10,47,19,2670,59,11,23,2273977.04
3/25/2019,49,31,55,2671,93,13,76,1521656.46
3/20/2019,43,28,50,2672,98,40,16,7423718.27
7/19/2019,78,70,40,2673,90,50,52,4627946.78
11/13/2019,74,1,17,2674,56,19,92,7993297.21
7/31/2019,48,93,31,2675,13,59,1,7327622.51
7/13/2019,68,15,42,2676,62,97,61,4565981
9/5/2019,72,72,28,2677,57,99,26,3538618.01
7/7/2019,18,73,63,2678,9,56,16,9614101
11/20/2019,59,31,8,2679,94,81,15,3742297
4/18/2019,20,47,80,2680,17,93,83,5199199
1/31/2020,11,30,32,2681,13,18,85,6615444.81
9/27/2019,73,25,55,2682,79,65,57,41759.78
1/2/2020,22,49,30,2683,2,96,23,7075422.11
11/28/2019,62,11,48,2684,39,78,50,3865997.42
2/4/2020,63,56,36,2685,43,73,78,6760730.52
9/24/2019,47,37,58,2686,99,86,7,2929618
4/7/2019,54,70,99,2687,25,95,41,4900167
3/20/2019,69,78,96,2688,24,8,7,9379333
9/3/2019,67,27,71,2689,87,60,11,9995338
3/13/2019,61,48,35,2690,26,47,48,6033546.59
8/7/2019,29,61,30,2691,59,75,77,6398961.4
10/8/2019,43,28,5,2692,52,97,18,5266836.8
8/8/2019,91,6,48,2693,82,56,56,4730497
1/10/2020,73,59,98,2694,58,25,53,948504.57
9/12/2019,64,46,82,2695,11,8,94,2029168.75
5/17/2019,49,19,76,2696,62,78,66,4837772.99
1/26/2020,68,19,3,2697,20,15,78,7889854
7/10/2019,24,90,49,2698,32,100,84,9869283
9/6/2019,72,22,91,2699,83,77,32,6040580
7/19/2019,26,79,92,2700,12,33,47,4948544.97
6/16/2019,79,93,35,2701,54,99,86,4377380.97
12/5/2019,43,13,58,2702,19,94,12,2845150.91
3/15/2019,38,90,73,2703,46,43,30,8625534
4/30/2019,21,60,58,2704,37,17,62,4486893.27
4/5/2019,32,45,93,2705,83,29,29,2693288.17
1/7/2020,7,88,60,2706,9,18,32,4361456.76
5/20/2019,70,97,99,2707,67,76,92,5695552
6/18/2019,21,75,100,2708,71,41,6,4915421.61
2/27/2020,38,9,79,2709,47,3,47,327547.72
12/6/2019,78,4,3,2710,45,64,98,780348.9
9/18/2019,37,36,89,2711,29,33,100,9585470
6/18/2019,77,29,19,2712,33,15,23,474945.53
12/2/2019,86,99,37,2713,72,55,36,1029062.92
3/9/2019,33,58,10,2714,99,68,86,9400399
8/6/2019,21,17,68,2715,6,92,98,5177479
10/17/2019,44,31,81,2716,77,91,28,2692223
5/7/2019,23,52,68,2717,21,14,53,2602447.03
5/26/2019,68,99,28,2718,64,46,60,2519482
3/30/2019,2,98,23,2719,7,40,56,8654880
12/14/2019,16,53,75,2720,56,84,90,2894015.7
12/18/2019,8,33,77,2721,62,54,18,6844332.35
12/25/2019,7,45,6,2722,3,84,65,8875571
2/11/2020,55,51,59,2723,84,57,84,8422578
12/3/2019,66,5,60,2724,50,67,43,2331905.18
11/29/2019,53,6,28,2725,50,13,17,856353.28
4/21/2019,83,39,10,2726,90,15,16,5501673
9/22/2019,80,40,6,2727,2,100,15,9463792
7/27/2019,48,72,70,2728,12,51,86,9017946
4/5/2019,29,22,21,2729,86,47,33,4018144.72
7/17/2019,89,31,14,2730,83,37,37,9971242
11/14/2019,58,39,58,2731,45,5,76,6507364
6/18/2019,18,48,11,2732,16,80,90,7859365
8/26/2019,67,54,43,2733,95,95,5,716610.1
4/9/2019,8,25,6,2734,63,75,63,7213729
11/20/2019,86,78,32,2735,86,8,73,9232090
7/27/2019,16,28,37,2736,17,24,4,9901155
4/26/2019,59,56,71,2737,62,57,72,1170029.79
2/1/2020,44,17,4,2738,59,77,78,7821180
3/1/2020,70,84,99,2739,5,81,30,4706412
1/23/2020,57,79,14,2740,29,85,95,8734749
5/15/2019,39,17,60,2741,57,49,91,9092466
10/22/2019,44,42,85,2742,69,65,12,9614449
8/5/2019,17,56,38,2743,96,63,30,3022156.51
5/24/2019,2,90,73,2744,19,44,39,7806023.34
10/30/2019,42,30,89,2745,2,77,99,7750853.21
12/24/2019,4,95,66,2746,62,95,87,8733815
12/18/2019,56,90,98,2747,62,67,8,4552374
1/10/2020,31,87,95,2748,37,67,32,2159217.57
4/14/2019,98,86,25,2749,92,2,55,8732182
8/13/2019,66,71,7,2750,96,69,18,3997465.45
6/14/2019,68,44,64,2751,35,2,3,5096014.02
2/24/2020,60,29,85,2752,17,14,46,3280032
12/7/2019,60,62,85,2753,84,3,75,3653372.99
10/8/2019,71,50,53,2754,99,81,37,2371490.05
8/7/2019,68,43,53,2755,83,33,45,8809810
3/29/2019,5,7,11,2756,96,96,76,679514.65
2/11/2020,2,31,62,2757,60,63,88,3929225
7/28/2019,31,90,73,2758,1,81,80,9827575
9/6/2019,95,39,53,2759,14,14,65,1319778.73
9/25/2019,29,82,33,2760,50,91,26,5197455.95
11/16/2019,93,98,23,2761,88,48,82,9733656
7/19/2019,42,28,3,2762,22,56,9,6281710
9/29/2019,19,54,92,2763,76,71,60,681121.61
3/4/2020,43,64,82,2764,91,61,53,7002884
8/4/2019,93,49,37,2765,29,51,76,2078886.15
5/4/2019,71,97,6,2766,9,72,24,6239676
2/26/2020,20,21,61,2767,14,74,9,9790566
3/9/2019,26,38,2,2768,71,10,42,9422981
11/16/2019,40,23,26,2769,46,63,37,3814287
4/1/2019,87,3,81,2770,56,1,6,1031030.15
4/21/2019,46,17,37,2771,55,55,3,5592015
5/8/2019,71,39,10,2772,7,14,25,5182881.72
1/4/2020,24,63,83,2773,59,18,27,1124159
9/26/2019,96,12,47,2774,63,28,68,5564016
7/31/2019,100,52,25,2775,27,69,5,789353.14
7/1/2019,41,20,26,2776,19,88,65,2997312
11/1/2019,7,44,34,2777,41,62,87,1012383
8/27/2019,9,52,59,2778,65,23,19,1333648.39
1/8/2020,49,37,80,2779,14,88,40,5569151
4/29/2019,5,38,34,2780,20,28,44,7668982.02
2/13/2020,49,55,40,2781,72,34,3,7661506
3/7/2020,7,38,75,2782,76,91,94,523580.57
11/28/2019,70,44,9,2783,43,98,68,4466938.23
5/8/2019,63,22,64,2784,67,28,46,9379835
9/27/2019,91,73,54,2785,82,7,15,2782488.12
9/3/2019,35,42,6,2786,8,91,99,2757526.86
9/16/2019,63,76,33,2787,65,80,61,1081075.37
8/28/2019,73,13,68,2788,71,60,21,219603.97
11/15/2019,53,86,87,2789,63,8,10,470938.28
4/7/2019,77,12,31,2790,70,70,51,2739002.57
12/23/2019,98,7,60,2791,4,46,86,4307874.2
3/20/2019,72,22,78,2792,99,16,76,7512234
6/14/2019,75,62,68,2793,75,63,81,4432321.68
12/28/2019,50,64,43,2794,98,1,9,5049926.99
9/10/2019,32,13,49,2795,86,86,21,8919146
1/21/2020,46,29,77,2796,3,61,57,2510643.4
12/20/2019,12,16,74,2797,12,48,100,718380.47
11/1/2019,76,82,21,2798,7,11,83,427422.77
5/21/2019,47,22,16,2799,61,35,65,9746486
9/11/2019,44,66,63,2800,81,16,61,7514685.02
9/12/2019,51,10,57,2801,41,28,83,752865.71
5/4/2019,28,39,52,2802,46,36,56,2638011
12/17/2019,9,54,7,2803,55,69,54,3920933.56
7/6/2019,91,64,44,2804,68,83,36,6346450
4/19/2019,64,50,88,2805,29,65,15,5570886
12/24/2019,35,90,11,2806,68,57,15,6572786
9/18/2019,71,39,75,2807,48,87,65,4628356
9/5/2019,92,2,95,2808,57,31,16,8929665
7/11/2019,82,17,68,2809,38,97,35,3301686.55
5/7/2019,65,90,59,2810,55,38,90,5842256.84
7/25/2019,44,89,7,2811,41,69,60,8521008
9/10/2019,55,31,40,2812,95,44,60,3177138.85
7/6/2019,49,71,25,2813,5,92,79,2855498.06
12/1/2019,98,73,40,2814,2,88,59,9140657
12/9/2019,19,24,53,2815,69,64,29,3701040
7/14/2019,13,32,14,2816,96,91,63,4774578.19
10/7/2019,99,38,85,2817,6,76,1,9830765
12/18/2019,12,98,31,2818,43,6,97,8174247
7/31/2019,88,15,77,2819,93,95,17,7216261.32
5/7/2019,81,32,2,2820,56,57,20,2381480
4/4/2019,11,6,72,2821,62,43,81,2326703
1/5/2020,8,43,66,2822,27,44,90,1791296.14
10/29/2019,3,25,41,2823,3,71,19,7318954.8
12/30/2019,64,72,52,2824,1,71,90,9838784
12/14/2019,51,48,6,2825,26,58,68,8289375
5/11/2019,68,51,64,2826,8,10,76,3182449
4/5/2019,1,49,25,2827,91,2,79,1122309.72
6/27/2019,12,45,28,2828,17,17,25,6292353
3/6/2020,3,2,61,2829,60,10,84,8029535.95
11/18/2019,98,61,38,2830,21,63,51,4773289
5/14/2019,23,61,20,2831,51,24,98,2868144
6/30/2019,53,90,69,2832,99,19,96,1009005.05
7/22/2019,7,21,14,2833,54,30,45,27162.62
2/9/2020,33,53,74,2834,58,30,10,4783707
4/8/2019,1,31,17,2835,66,19,28,5260986
9/13/2019,34,65,87,2836,100,45,88,2859875.38
8/18/2019,98,9,50,2837,4,15,95,5772255
10/25/2019,55,21,12,2838,2,51,57,6583897.83
10/16/2019,89,91,20,2839,67,91,73,692975.75
9/29/2019,57,90,11,2840,32,18,85,5017490.42
2/29/2020,74,37,94,2841,20,41,97,7470615.85
7/16/2019,31,29,19,2842,14,19,87,702689.68
12/30/2019,23,93,79,2843,14,58,12,7987802.92
4/17/2019,37,88,85,2844,35,95,55,6544083
5/4/2019,1,74,82,2845,79,62,94,8413320
4/8/2019,25,6,91,2846,60,64,85,8582789
5/31/2019,43,86,46,2847,7,36,71,2209233.56
10/29/2019,80,100,79,2848,55,21,52,8099598.44
4/6/2019,77,3,7,2849,19,41,76,6996150
10/20/2019,72,41,34,2850,61,33,5,2683721
2/1/2020,33,46,33,2851,16,97,85,8784247
9/20/2019,76,93,9,2852,55,2,66,4225455
10/3/2019,76,71,71,2853,74,47,32,7298952.94
3/30/2019,50,58,18,2854,59,82,5,5198629
3/11/2019,60,51,93,2855,47,75,20,9916414
8/4/2019,82,6,6,2856,8,11,76,7973896
6/23/2019,35,40,35,2857,52,65,51,830514.66
12/24/2019,98,10,5,2858,35,66,65,3575024.73
11/7/2019,94,81,61,2859,5,71,54,2452341
11/22/2019,73,45,20,2860,20,15,24,462302.47
2/9/2020,58,72,37,2861,28,71,4,5469166.21
10/24/2019,38,88,71,2862,76,48,43,7344040
8/27/2019,90,45,67,2863,61,67,77,4576530.35
4/26/2019,33,85,96,2864,82,71,35,733491.67
6/2/2019,42,7,37,2865,93,51,85,2086072.43
12/20/2019,54,46,7,2866,47,52,45,1546673.53
11/13/2019,63,99,32,2867,51,82,44,7448002
2/20/2020,32,52,20,2868,81,22,1,1588807.4
5/23/2019,63,12,65,2869,28,91,55,7600786.18
7/29/2019,75,66,46,2870,35,21,47,2178051.1
8/28/2019,18,61,34,2871,72,98,39,3626625
1/23/2020,85,35,56,2872,50,61,39,2959563.3
6/30/2019,58,62,53,2873,67,21,16,7581746.63
12/29/2019,64,25,69,2874,58,49,26,1465067.47
7/23/2019,47,27,11,2875,87,65,63,4058223
3/19/2019,91,29,31,2876,69,53,23,2761712
6/25/2019,48,16,47,2877,27,46,69,6511382
1/9/2020,6,5,36,2878,8,15,66,6534612.5
1/28/2020,70,15,41,2879,21,61,2,8953050
6/7/2019,100,6,88,2880,100,1,59,863085.47
6/26/2019,36,57,98,2881,73,81,1,2300272.25
7/17/2019,34,49,98,2882,50,57,90,4972284
5/20/2019,91,23,26,2883,24,29,78,6203743.68
9/1/2019,50,27,11,2884,76,68,47,7319313.93
5/27/2019,91,27,100,2885,70,54,69,1152030.85
10/19/2019,6,65,75,2886,67,51,52,7665809
8/17/2019,49,93,63,2887,98,86,31,4533040
12/16/2019,17,27,3,2888,75,24,58,7486654.4
6/9/2019,56,17,99,2889,44,97,70,27055.19
9/18/2019,34,81,28,2890,36,74,37,7288416
12/21/2019,25,74,28,2891,95,70,87,2972502.39
3/29/2019,73,61,65,2892,68,74,60,3139244.3
10/20/2019,54,72,20,2893,22,6,67,2765337.29
6/18/2019,1,31,5,2894,86,21,1,3571205.07
11/21/2019,6,80,85,2895,80,47,44,3930203
10/30/2019,11,63,48,2896,62,78,43,8050423
6/19/2019,3,28,63,2897,51,15,66,8419089
4/30/2019,55,17,15,2898,91,55,30,9281171
1/8/2020,74,68,82,2899,82,12,45,5988879
6/28/2019,39,9,84,2900,44,4,47,2400931.87
8/16/2019,90,52,41,2901,28,88,38,7248426
9/21/2019,59,41,3,2902,68,86,24,1190323
6/19/2019,54,20,82,2903,75,49,66,471158.32
2/9/2020,10,72,98,2904,39,53,88,6160820
7/18/2019,95,99,22,2905,49,69,20,2346289
1/17/2020,66,24,82,2906,37,90,20,9788192
3/16/2019,53,87,60,2907,69,83,57,7627941.44
10/7/2019,38,95,46,2908,67,40,24,5137006.27
5/12/2019,78,28,52,2909,79,7,28,2774187.62
6/24/2019,59,90,61,2910,84,91,26,9759614
2/19/2020,46,94,56,2911,81,28,80,660287.93
5/21/2019,71,26,6,2912,58,31,4,8165000.92
5/30/2019,52,6,94,2913,69,26,73,410840.98
5/3/2019,15,21,17,2914,94,25,67,5152224.19
6/15/2019,99,25,81,2915,77,93,81,3793930
12/23/2019,78,58,9,2916,98,24,94,7166889
11/16/2019,31,43,31,2917,20,13,29,462222.3
11/12/2019,39,29,89,2918,70,91,19,6649414
2/9/2020,85,84,18,2919,73,27,40,7262272.12
1/21/2020,39,53,5,2920,1,96,97,5483349
3/25/2019,99,99,17,2921,27,36,1,7022710
4/11/2019,96,1,82,2922,77,38,54,7638983
1/4/2020,42,64,3,2923,95,53,79,5024023.5
5/11/2019,11,87,55,2924,46,28,46,8542899
5/15/2019,33,27,95,2925,91,94,13,1758149.71
8/3/2019,55,35,18,2926,17,90,100,6394472
9/26/2019,11,23,53,2927,10,51,71,6046426
9/15/2019,31,10,10,2928,84,53,91,4727109.55
11/29/2019,50,27,42,2929,97,46,94,8705022
9/5/2019,47,88,24,2930,88,36,81,8581455
4/4/2019,53,99,52,2931,67,34,18,7820504
9/14/2019,27,97,91,2932,26,83,60,3453664.95
9/14/2019,57,79,63,2933,10,47,74,2089186.61
6/18/2019,49,74,28,2934,62,53,83,3666100.45
10/23/2019,48,55,86,2935,82,79,8,4260444.23
11/25/2019,13,78,22,2936,35,100,97,4981157.79
9/30/2019,59,81,21,2937,43,78,15,4635359
8/18/2019,34,30,94,2938,52,29,93,6678967.28
3/11/2019,24,56,29,2939,34,10,41,3547938.68
9/15/2019,26,85,84,2940,41,69,50,1032790.14
9/6/2019,61,80,58,2941,83,99,26,8510366
8/26/2019,31,88,16,2942,75,71,42,4007563
6/20/2019,57,64,92,2943,36,76,26,1796177.6
2/20/2020,67,52,35,2944,35,2,12,5804375.55
9/7/2019,15,74,15,2945,36,68,65,590596.21
12/11/2019,72,20,10,2946,63,67,73,1926796.11
1/29/2020,65,70,83,2947,61,1,79,8384417.7
6/28/2019,70,77,2,2948,85,1,96,304339
9/19/2019,73,40,5,2949,8,37,29,1673086.21
4/6/2019,33,96,2,2950,72,6,41,683243.34
7/29/2019,60,63,74,2951,26,58,3,7438857
4/13/2019,49,31,54,2952,68,85,1,7846523
11/27/2019,85,17,75,2953,31,38,86,1024988.95
9/26/2019,27,37,64,2954,8,90,72,7609674.26
12/31/2019,62,24,71,2955,20,17,21,3938862.69
4/8/2019,93,80,30,2956,17,40,65,2618488.87
10/8/2019,64,35,63,2957,61,48,59,2175306
3/26/2019,53,28,72,2958,42,73,74,7439484.05
8/24/2019,96,75,78,2959,87,16,89,6680866.27
12/14/2019,41,79,88,2960,27,48,32,1967513
12/16/2019,37,84,1,2961,70,91,12,6671840
2/14/2020,97,99,33,2962,22,67,31,1429722.78
11/19/2019,100,44,54,2963,47,12,88,753346.17
7/5/2019,45,88,29,2964,6,21,23,6975620
6/27/2019,92,31,34,2965,76,46,14,7657395
11/20/2019,58,43,32,2966,13,2,39,6390922.48
3/10/2019,49,32,33,2967,53,46,51,7195017
7/6/2019,14,46,6,2968,26,52,42,3013496
11/3/2019,5,79,94,2969,38,34,100,1142949.65
8/4/2019,85,75,31,2970,76,96,54,9389184
7/29/2019,67,97,17,2971,5,7,81,7184222.37
2/21/2020,87,1,43,2972,52,55,19,3629739.9
9/29/2019,65,16,44,2973,13,16,58,9719039
6/23/2019,27,21,85,2974,23,12,61,6478850.74
6/4/2019,23,97,39,2975,100,74,95,5810969.39
3/23/2019,23,80,34,2976,62,22,19,3579801
5/26/2019,51,25,91,2977,63,79,43,9135892
6/25/2019,91,65,7,2978,18,47,45,9477723
2/20/2020,5,97,84,2979,95,63,63,9185639
11/4/2019,29,9,29,2980,33,52,51,9423306
6/16/2019,35,14,42,2981,57,34,50,8777915
4/23/2019,52,1,39,2982,36,62,30,1779225.29
8/26/2019,51,7,77,2983,86,100,100,1972519.24
8/19/2019,7,13,61,2984,78,28,26,8268273
5/25/2019,20,73,67,2985,41,95,10,6861358
11/7/2019,77,25,26,2986,95,83,86,7548545
8/1/2019,65,3,50,2987,52,30,44,3943945.66
4/14/2019,58,84,14,2988,53,79,53,2345898
1/18/2020,74,78,30,2989,55,84,97,9818500
11/13/2019,7,72,91,2990,96,40,40,8669688
1/4/2020,26,16,39,2991,84,56,59,8960492
10/30/2019,17,84,82,2992,51,63,8,2680414
10/16/2019,56,14,73,2993,51,34,19,2093934.17
7/4/2019,3,20,100,2994,53,30,3,2713154.13
1/30/2020,1,86,58,2995,20,18,10,2389760.41
8/21/2019,41,42,88,2996,34,17,97,3632432.81
1/8/2020,77,77,96,2997,3,49,90,3649728.7
1/27/2020,74,47,65,2998,14,44,69,8001429
3/26/2019,10,82,34,2999,66,4,52,1694466.79
5/21/2019,73,59,15,3000,71,95,26,9789247

---EOF---
Lines:1000
